12/2/2011 9:00,12/2/2011 20:03,447699,,SP3500ACB-37471,,,1,0.99,14.95
12/2/2011 11:00,12/2/2011 20:03,447746,,AS7739Z4439-38367,,,1,367.95,0
12/2/2011 12:00,12/2/2011 20:03,447776,,X52FX2-35641,,,1,369.99,0
12/2/2011 13:30,12/2/2011 20:03,448118,,DV122-34788,,,1,379.99,0
12/2/2011 15:00,12/2/2011 17:49,448158,,NWZE344BLK-37586,,,1,36,9.95
12/2/2011 16:30,12/2/2011 20:03,448253,,50PW350-32082,,,1,624.99,0
12/2/2011 18:30,12/2/2011 20:03,448900,,PN4310-30846,,,1,42.95,0
12/2/2011 19:00,12/2/2011 20:14,448922,,VISION30C8G-35967,,,1,46,0
12/2/2011 19:00,12/2/2011 20:03,448923,,2102130NRP-38063,,,1,212.95,0
12/2/2011 19:30,12/5/2011 16:57,448944,,PN4310-30846,,,1,42.95,0
12/2/2011 21:00,12/5/2011 16:57,449030,,LPF00004-38395,,,1,80,3.95
12/2/2011 21:00,12/5/2011 16:57,449029,,610214624239-38448,,,1,61,9.95
12/2/2011 21:00,12/5/2011 12:32,449031,,UNSTOPPABLE-38411,,,1,5.5,2.95
12/2/2011 21:00,12/5/2011 16:57,449032,,I15RN8042DB-36781,,,1,439.95,0
12/2/2011 21:30,12/5/2011 16:57,449065,,CS64192-38611,,,1,10.5,15.95
12/2/2011 21:30,12/5/2011 16:57,449064,,PS2PKGTE00-38314,,,1,52,14.95
12/2/2011 22:30,12/5/2011 16:57,449124,,LT3268-38809,,,1,180,0
12/2/2011 23:00,12/5/2011 16:57,449153,,F7D6301-38871,,,1,21,0
12/2/2011 23:30,12/5/2011 16:57,449175,,L745DS4220-38837,,,1,342,0
12/2/2011 23:30,12/5/2011 16:57,449176,,MC979LLA-38880,,,1,429.95,0
12/3/2011 0:00,12/6/2011 15:55,449204,,50PT350-37723,,,1,499.95,0
12/3/2011 1:00,12/5/2011 12:46,449225,,MP6204GBLK-38878,,,1,14.19,0
12/3/2011 2:30,12/5/2011 16:57,449239,,MID81254G-38860,,,1,152.99,0
12/3/2011 8:00,12/5/2011 16:57,449277,,RVLSKABC-38669,,,1,122.5,14.95
12/3/2011 8:00,12/5/2011 16:57,449278,,AOD25713652-38711,,,1,229.99,0
12/3/2011 9:00,12/5/2011 16:57,449298,,PS2PKGACC1-38354,,,1,63.51,14.95
12/3/2011 10:22,12/5/2011 12:37,449342,,ACC/MODNATIONRACERSPSP-27388,,,1,12.31,0
12/3/2011 11:00,12/5/2011 16:57,449367,,00001NARGNLX-38639,,,1,356.66,0
12/3/2011 12:00,12/5/2011 16:56,449962,,SCBTT270-38281,,,1,199.95,0
12/3/2011 12:30,12/5/2011 16:56,451210,,VPCEG23FXW-38854,,,1,494.99,0
12/3/2011 13:30,12/5/2011 16:56,451250,,00001NARGNLX-38742,,,1,377.16,0
12/3/2011 14:30,12/5/2011 16:56,451286,,NSX32GT1-38829,,,1,449.99,0
12/3/2011 16:00,12/5/2011 16:56,451326,,SLED1980-34317,,,1,114.49,0
12/3/2011 16:30,12/5/2011 16:56,451341,,LED2420-38794,,,1,129.79,0
12/3/2011 17:30,12/5/2011 16:56,451360,,LE2420-34161,,,1,129.95,0
12/3/2011 17:52,12/5/2011 16:57,451372,,VPCEL24FXB-37147,,,1,444.99,0
12/3/2011 18:30,12/5/2011 16:56,451395,,DVR620-38805,,,1,126.92,0
12/3/2011 18:30,12/5/2011 16:56,451396,,CA5402-38812,,,1,42.87,0
12/3/2011 19:30,12/5/2011 16:56,451427,,TCP50X3-35289,,,1,537.95,0
12/3/2011 20:00,12/5/2011 16:56,451442,,K53EXR1RD-34501,,,1,414.99,0
12/3/2011 20:00,12/5/2011 16:56,451443,,TDC9E2-30840,,,1,31.95,0
12/3/2011 21:00,12/7/2011 10:21,451479,,42PT350-34367,,,1,324.99,0
12/3/2011 22:00,12/5/2011 16:56,451524,,PS3SCE98133-38386,,,1,26,4
12/3/2011 23:30,12/5/2011 16:56,451558,,610214619945-38127,,,1,9.5,13.95
12/3/2011 23:30,12/5/2011 16:56,451559,,IP105BK-38695,,,1,0.99,19.95
12/4/2011 0:30,12/5/2011 16:56,451577,,ACC/HDTVI-34656,,,1,24.36,0
12/4/2011 2:00,12/5/2011 16:56,451599,,DSIPKGGS00-38571,,,1,118.5,14.95
12/4/2011 8:00,12/5/2011 16:56,451641,,HP2011X-38849,,,1,88,0
12/4/2011 8:30,12/5/2011 16:56,451645,,I15R1570MRB-38902,,,1,352.99,0
12/4/2011 12:52,12/5/2011 12:35,451716,,ACC/ISOUND1597-28076,,,1,15.74,0
12/4/2011 13:00,12/5/2011 16:56,451717,,MSAVDVD1913-38523,,,1,129.99,0
12/4/2011 14:00,12/5/2011 16:56,451737,,F7D5301-37661,,,1,19.95,0
12/4/2011 14:00,12/8/2011 15:44,451738,,PN51D450-38515,,,1,384.99,0
12/4/2011 14:30,12/5/2011 16:56,451752,,HPDV63150-38906,,,1,396,0
12/4/2011 15:00,12/5/2011 16:56,451770,,610214623690-38457,,,1,73,9.95
12/4/2011 15:00,12/5/2011 16:56,451771,,HTD550-37690,,,1,144.95,0
12/4/2011 15:30,12/5/2011 20:40,451791,,TCP50S30-38553,,,1,639.99,0
12/4/2011 16:30,12/5/2011 20:40,451813,,BDVHZ970W-38913,,,1,454.95,0
12/4/2011 18:00,12/5/2011 16:56,451875,,ARCHOS1018G-38863,,,1,244.95,0
12/4/2011 20:00,12/5/2011 16:56,451946,,MP8268G-36795,,,1,52.16,0
12/4/2011 20:30,12/5/2011 16:56,451966,,I14R1181MRB-38194,,,1,449.99,0
12/4/2011 21:00,12/5/2011 16:56,451984,,COOLPIXS4100P-38875,,,1,91.35,0
12/4/2011 22:00,12/5/2011 20:40,452017,,DV122-38830,,,1,303.72,0
12/4/2011 22:22,12/5/2011 16:56,452023,,HTD550-37690,,,1,136.71,0
12/4/2011 22:30,12/6/2011 17:17,452029,,PN51D490-35457,,,1,527.95,0
12/4/2011 23:00,12/5/2011 16:56,452040,,AS57506636-38835,,,1,360,0
12/5/2011 2:00,12/5/2011 16:56,452077,,LT2608W-37746,,,1,219.95,0
12/5/2011 8:52,12/5/2011 16:56,452112,,ACC/DG3601707-36701,,,1,15.9,0
12/5/2011 9:00,12/5/2011 16:56,452115,,VX1435-38381,,,1,69.99,0
12/5/2011 10:22,12/5/2011 18:34,452136,,ACC/LCSCSVCB-31028,,,1,10.95,0
12/5/2011 10:30,12/5/2011 16:55,452140,,GQ756-38826,,,1,63.63,0
12/5/2011 11:30,12/5/2011 20:40,452161,,32C110U-37055,,,1,266.8,0
12/5/2011 12:30,12/5/2011 20:34,452181,,97966-38428,,,1,0.99,7.95
12/5/2011 13:30,12/5/2011 20:40,452209,,SDRH100K-38874,,,1,132.95,0
12/5/2011 14:30,12/5/2011 20:40,452241,,19SL410U-36094,,,1,160.08,0
12/5/2011 15:00,12/5/2011 20:40,452257,,MHSTS20S-38706,,,1,94.49,0
12/5/2011 15:00,12/5/2011 20:40,452258,,DJG200-38409,,,1,158,0
12/5/2011 15:38,12/7/2011 18:06,452273,,42PT350-34367,,,1,321.1,0
12/5/2011 16:00,12/5/2011 20:40,452284,,PN4310-30846,,,1,42.95,0
12/5/2011 16:00,12/5/2011 20:40,452284,,PN4310-30846,,,1,42.95,0
12/5/2011 16:00,12/5/2011 20:32,452285,,VISION24C8G-38006,,,1,39.99,0
12/5/2011 17:00,12/20/2011 19:20,453268,,10CRN1BH9-34398,,,1,51.89,35
12/5/2011 17:00,12/9/2011 15:50,453269,,10CRN1BH9-32664,,,1,51.89,35
12/5/2011 19:00,12/6/2011 17:17,453338,,PN4310-30846,,,1,42.95,0
12/5/2011 19:22,12/6/2011 12:33,453375,,ACC/PS3MINUSB10-33650,,,1,11.14,0
12/5/2011 19:30,12/8/2011 19:05,453382,,TCP42S30-35295,,,1,409.95,0
12/5/2011 20:00,12/8/2011 17:47,453411,,KDL60EX500-38544,,,0,1828.99,0
12/5/2011 20:00,12/8/2011 17:47,453411,,DVDS48PK-39058,,,1,40,0
12/5/2011 20:00,12/8/2011 17:47,453411,,60PZ550-38978,,,1,1149.99,0
12/5/2011 20:30,12/6/2011 17:17,453439,,WIIPKGGS02-38316,,,1,77.88,14.95
12/5/2011 20:30,12/6/2011 17:17,453438,,WIIPKGMONK-38331,,,1,71,14.95
12/5/2011 20:30,12/6/2011 17:17,453440,,EL52200-38845,,,1,7.01,15.95
12/5/2011 20:30,12/6/2011 12:19,453441,,HSC018C-38869,,,1,0.99,8.95
12/5/2011 20:30,12/6/2011 17:17,453442,,XBOX360PKG1-38596,,,1,175,14.95
12/5/2011 20:30,12/6/2011 17:17,453444,,XB3PKGGA08-38561,,,1,172,14.95
12/5/2011 20:30,12/6/2011 17:17,453443,,XB3PKGGA03-38799,,,1,127.5,14.95
12/5/2011 21:00,12/6/2011 17:16,453466,,HDLCD2212-38534,,,1,84.3,34.95
12/5/2011 21:00,12/6/2011 17:16,453467,,F7D5301-37511,,,1,0.99,16.95
12/5/2011 21:00,12/6/2011 17:16,453468,,BDPS580-38808,,,1,79,19.95
12/5/2011 21:00,12/6/2011 17:16,453469,,MC540LLA-38877,,,1,160,9.95
12/5/2011 21:30,12/6/2011 17:16,453493,,ABROCKETTWISTER-37790,,,1,57,29.95
12/5/2011 21:30,12/6/2011 13:47,453494,,TES121-38867,,,1,3.25,9.95
12/5/2011 21:52,12/6/2011 17:17,453518,,ACC/SMG306-24261,,,1,12.45,0
12/5/2011 22:30,12/6/2011 17:16,453536,,SDRH100K-38626,,,1,112.99,0
12/5/2011 22:30,12/6/2011 17:16,453535,,DC550NA-30844,,,1,32.5,0
12/5/2011 22:30,12/6/2011 17:16,453537,,IP10-37712,,,1,20.5,9.95
12/5/2011 22:30,12/6/2011 17:16,453538,,BS9700-38087,,,1,17.58,12.95
12/6/2011 0:00,12/6/2011 17:16,453588,,SPS610-38852,,,1,31.5,0
12/6/2011 0:30,12/6/2011 17:16,453603,,32LK330-38892,,,1,269.06,0
12/6/2011 0:30,12/6/2011 17:16,453604,,83070-37914,,,1,14.99,0
12/6/2011 0:30,12/6/2011 17:16,453605,,DGPS33815-37529,,,1,0.99,5.95
12/6/2011 1:00,12/6/2011 17:16,453616,,DSIPKGGS00-38306,,,1,106,14.95
12/6/2011 1:30,12/6/2011 17:16,453624,,JDTV750-35545,,,1,54.99,0
12/6/2011 1:30,12/6/2011 17:16,453625,,S4G00001-38071,,,1,225.61,14.95
12/6/2011 3:00,12/6/2011 17:16,453647,,DAVTZ130-38907,,,1,6.49,69.95
12/6/2011 7:00,12/6/2011 17:16,453671,,SCBTT370-37689,,,1,249.99,0
12/6/2011 8:30,12/6/2011 17:16,453681,,ACC/IPTDS2-38883,,,1,52.83,0
12/6/2011 9:00,12/6/2011 15:26,453700,,SI114BL-37641,,,1,9.99,0
12/6/2011 10:00,12/6/2011 17:16,453730,,SCHC20-34920,,,1,73.95,0
12/6/2011 10:00,12/6/2011 17:16,453731,,HTD550-38912,,,1,46,69.95
12/6/2011 11:30,12/6/2011 17:16,453791,,G61B78NR-38818,,,1,459.99,0
12/6/2011 11:30,12/6/2011 17:16,453792,,PN4310-30846,,,1,42.95,0
12/6/2011 13:23,12/6/2011 17:16,454096,,VPCEL24FXB-37147,,,1,403.79,0
12/6/2011 13:30,12/6/2011 17:16,454103,,LHB336-38823,,,1,269.1,0
12/6/2011 14:00,12/6/2011 17:16,454804,,X53EXR2-34907,,,1,309.99,0
12/6/2011 14:00,12/6/2011 17:16,454805,,G61B78NR-38419,,,1,464.99,0
12/6/2011 15:30,12/6/2011 17:16,454848,,PN4310-37763,,,1,30.8,0
12/6/2011 16:52,12/6/2011 17:16,454882,,ACC/MH2001-26220,,,1,9.78,0
12/6/2011 17:00,12/7/2011 10:26,454888,,PSPPKGGS01-38305,,,1,96,14.95
12/6/2011 17:00,12/7/2011 10:26,454889,,PN4310-30846,,,2,42.95,0
12/6/2011 18:30,12/7/2011 10:26,454945,,PA7305-38838,,,1,20.5,19.95
12/6/2011 19:00,12/7/2011 17:49,454975,,K53EXR1RD-34501,,,1,414.99,0
12/6/2011 19:00,12/7/2011 17:49,454974,,KXTG4024N-38846,,,1,56,15.95
12/6/2011 19:30,12/7/2011 17:49,454997,,K6070-38698,,,1,69.99,0
12/6/2011 20:00,12/7/2011 17:49,455011,,PN4310-30846,,,1,42.95,0
12/6/2011 20:30,12/7/2011 17:49,455029,,PS3SCE98423-38819,,,1,200.55,14.95
12/6/2011 22:00,12/7/2011 17:49,455071,,AIRCLIMBER-37199,,,1,75.44,0
12/6/2011 23:30,12/7/2011 17:49,455115,,SGPT111USS-38785,,,1,407.95,0
12/7/2011 1:00,12/7/2011 17:49,455133,,DC550NA-30844,,,1,32.49,0
12/7/2011 8:30,12/7/2011 12:17,455197,,JDTV750-36929,,,1,51.99,0
12/7/2011 8:30,12/7/2011 17:49,455198,,JDTV750-36928,,,1,53.99,0
12/7/2011 10:00,12/7/2011 17:48,455225,,46SL412U-37705,,,1,649.99,0
12/7/2011 10:30,12/7/2011 17:48,455236,,TCL32X30-35927,,,1,312.95,0
12/7/2011 11:00,12/7/2011 17:48,455277,,DCRSX85S-36467,,,1,188.99,0
12/7/2011 12:30,12/7/2011 17:48,455392,,OGC91401-38921,,,1,79.99,0
12/7/2011 13:00,12/7/2011 17:48,455417,,PS3SCE98423-38803,,,1,236,14.95
12/7/2011 13:30,12/7/2011 17:48,455449,,XB3PKGWWE-38797,,,1,120,14.95
12/7/2011 13:30,12/7/2011 17:48,455450,,G5914-38429,,,1,25.49,0
12/7/2011 15:00,12/8/2011 17:49,455516,,TF101A1-38858,,,1,337.99,0
12/7/2011 15:30,12/8/2011 17:48,455528,,NSX40GT1-38924,,,1,563.79,0
12/7/2011 16:00,12/8/2011 17:48,461089,,COOLPIXS4100R-38709,,,1,97.89,0
12/7/2011 16:52,12/8/2011 17:49,467054,,LP243,,,1,35.09,0
12/7/2011 17:00,12/8/2011 17:48,467064,,C655DS5134-38828,,,1,269.99,0
12/7/2011 17:34,12/8/2011 20:57,467126,,VPCEL26FXW-38056,,,1,449.99,0
12/7/2011 18:00,12/8/2011 17:48,467146,,BDPS380-38941,,,1,77.99,0
12/7/2011 19:00,12/8/2011 17:48,467244,,PN4310-30846,,,1,42.95,0
12/7/2011 19:00,12/8/2011 17:48,467245,,QUANTUM1100T-38866,,,1,181.17,0
12/7/2011 20:00,12/8/2011 17:48,467309,,LED1920-38887,,,1,116.79,0
12/7/2011 21:00,12/8/2011 17:48,467373,,DC550NA-30844,,,1,32.49,0
12/7/2011 21:00,12/8/2011 17:48,467374,,A5000040US-38824,,,1,239.99,0
12/7/2011 21:30,12/8/2011 14:02,467426,,CXC00008-37906,,,1,43.99,0
12/7/2011 22:00,12/8/2011 17:48,467466,,LBTZX66I-38933,,,1,371.99,0
12/7/2011 23:00,12/8/2011 17:48,467568,,MID70124G-38998,,,1,81.99,0
12/7/2011 23:00,12/8/2011 17:48,467569,,CTK4000-38839,,,1,117.95,0
12/7/2011 23:30,12/8/2011 17:48,467599,,X53UXR1-37859,,,1,278.95,0
12/7/2011 23:30,12/8/2011 17:48,467600,,LT3268-38963,,,1,179.99,0
12/7/2011 23:30,12/8/2011 17:48,467601,,MID70124G-38998,,,1,81.99,0
12/8/2011 0:30,12/8/2011 17:48,467639,,AGS250-38995,,,1,35.99,0
12/8/2011 0:30,12/8/2011 17:48,467640,,ACC/F5L001TT-37484,,,1,16.99,0
12/8/2011 1:22,12/8/2011 17:48,467652,,LP1205,,,1,24.29,0
12/8/2011 2:00,12/8/2011 17:48,467666,,VPCEH27FXW-38816,,,1,579.99,0
12/8/2011 2:22,12/8/2011 17:48,467667,,LP1207,,,1,27.89,0
12/8/2011 2:30,12/8/2011 17:48,467672,,MID70124G-38999,,,1,74.99,0
12/8/2011 2:30,12/8/2011 20:57,467673,,DC550NA-30844,,,3,32.49,0
12/8/2011 3:00,12/8/2011 20:57,467677,,LE2420-33802,,,1,159.99,0
12/8/2011 8:30,12/8/2011 20:57,467757,,CQ56110US-38814,,,1,239.95,0
12/8/2011 9:00,12/8/2011 20:57,467777,,TF101A1DOCK-39104,,,1,98.99,0
12/8/2011 9:30,12/8/2011 20:56,467793,,BDVHZ970W-39084,,,1,464.95,0
12/8/2011 9:30,12/8/2011 20:56,467794,,VG110SIL-35770,,,1,60.89,0
12/8/2011 10:00,12/8/2011 20:56,467815,,DVR620-38987,,,1,134.99,0
12/8/2011 10:00,12/8/2011 20:56,467816,,NSX40GT1-38966,,,1,561.99,0
12/8/2011 10:00,12/8/2011 20:56,467817,,MHCEC909IP-38946,,,1,99.99,0
12/8/2011 10:00,12/8/2011 20:56,467818,,NUVI1490LMT-39092,,,1,134.99,0
12/8/2011 10:30,12/8/2011 20:56,468336,,SGPT111USS-38332,,,1,413.99,0
12/8/2011 10:52,12/8/2011 20:56,468384,,ACC/ANT1251-33916,,,1,12.35,0
12/8/2011 11:30,12/8/2011 20:56,468411,,KDL32BX320-39012,,,1,279.99,0
12/8/2011 11:30,12/8/2011 20:56,468412,,G53JW3DE-38671,,,1,899.99,0
12/8/2011 11:52,12/8/2011 20:56,468428,,ACC/ANT1251-33916,,,1,13.43,0
12/8/2011 12:30,12/8/2011 20:56,468450,,DVD938BLACK-39061,,,1,69.99,0
12/8/2011 13:00,12/8/2011 20:56,468472,,TCP50X3-35289,,,1,539.99,0
12/8/2011 15:30,12/8/2011 20:56,468545,,MID81254G-39001,,,1,148.99,0
12/8/2011 16:00,12/8/2011 20:56,468998,,GQ100-39059,,,1,31.99,0
12/8/2011 16:00,12/8/2011 20:56,468999,,ACC/HDTVI-38423,,,1,24.99,0
12/8/2011 18:43,12/9/2011 17:53,469467,,MID70124G-39081,,,1,78.99,0
12/8/2011 18:57,12/9/2011 17:53,469468,,MID70124G-39081,,,1,78.99,0
12/8/2011 19:52,12/9/2011 17:53,469163,,MID70124G-38998,,,1,78.99,0
12/8/2011 20:00,12/9/2011 17:53,469169,,XB3PKGGA06-38928,,,1,200,14.95
12/8/2011 20:00,12/14/2011 17:27,469168,,0284001106-38358,,,1,36.39,25
12/8/2011 20:00,12/9/2011 17:53,469170,,TWLSSBA-38445,,,1,74,14.95
12/8/2011 20:00,12/9/2011 17:53,469171,,PS2PKGACC1-38354,,,1,63,14.95
12/8/2011 20:22,12/9/2011 17:53,469191,,MID70124G-38998,,,1,78.99,0
12/8/2011 21:00,12/9/2011 17:53,469247,,TCP42X3-35807,,,1,358.99,0
12/8/2011 21:00,12/9/2011 17:53,469246,,I14RN1013DBK-33829,,,1,444.99,0
12/9/2011 0:12,12/9/2011 17:53,469425,,MID81254G-39050,,,1,151.99,0
12/9/2011 0:12,12/9/2011 17:52,469426,,X53URH11-39006,,,1,351.99,0
12/9/2011 0:12,12/9/2011 17:52,469428,,PS2PKGTE00-38314,,,1,44,14.95
12/9/2011 0:12,12/9/2011 16:16,469427,,HTD5300-38884,,,2,247.8,0
12/9/2011 0:30,12/9/2011 17:53,469437,,DAVTZ130-35001,,,1,99.99,0
12/9/2011 0:42,12/9/2011 17:52,469441,,TCP42S30-35818,,,1,564.99,0
12/9/2011 1:30,12/9/2011 17:52,469459,,DC550NA-30844,,,1,32.49,0
12/9/2011 1:43,12/9/2011 17:52,469464,,LED1910-38922,,,1,99.99,0
12/9/2011 1:43,12/9/2011 15:25,469463,,TCP42S30-35082,,,1,478.99,0
12/9/2011 1:43,12/9/2011 17:52,469462,,AE201002SUS-37922,,,1,344.95,0
12/9/2011 5:00,12/9/2011 17:52,469551,,9307100-38236,,,1,14.98,0
12/9/2011 8:00,12/9/2011 17:52,469594,,TCL32X30-38189,,,1,324.99,0
12/9/2011 10:30,12/9/2011 17:52,469838,,DAVTZ130-35086,,,1,97.99,0
12/9/2011 12:30,12/9/2011 18:12,470200,,DHT1918-27464,,,1,64.95,0
12/9/2011 13:30,12/12/2011 17:01,471445,,CMTLX20I-38807,,,1,52.55,0
12/9/2011 13:30,12/12/2011 17:01,471446,,LT3268-39105,,,1,204.95,0
12/9/2011 14:00,12/12/2011 17:01,471467,,ST700-39070,,,1,169.99,0
12/9/2011 14:00,12/12/2011 17:01,471468,,XB360PKG02-38801,,,1,137.5,14.95
12/9/2011 14:00,12/12/2011 17:01,471469,,PN4310-30846,,,1,42.95,0
12/9/2011 15:00,12/12/2011 18:18,471511,,55LW5600-38968,,,1,1299.99,0
12/9/2011 15:35,12/9/2011 19:26,471531,,42PT350-36312,,,1,299.99,0
12/9/2011 15:35,12/9/2011 19:26,471531,,PT5099H-32424,,,1,299.99,0
12/9/2011 16:00,12/12/2011 17:01,471557,,PN4310-30846,,,1,42.95,0
12/9/2011 17:00,12/12/2011 17:01,471603,,X53UXR1-37859,,,1,278.95,0
12/9/2011 18:00,12/13/2011 18:50,471656,,PT4299H-26740,,,1,379.99,0
12/9/2011 18:00,12/12/2011 17:01,471658,,PN4310-38970,,,1,40.99,0
12/9/2011 18:30,12/12/2011 17:00,471675,,NSX40GT1-38924,,,1,563.79,0
12/9/2011 19:00,12/12/2011 17:00,471701,,X53UXR1-37859,,,1,278.95,0
12/9/2011 19:10,12/12/2011 17:00,471715,,IM10184034B-38114,,,1,227.99,0
12/9/2011 19:30,12/12/2011 17:00,471740,,DHT1918-27464,,,1,64.95,0
12/9/2011 21:00,12/12/2011 17:00,471856,,32LK330-38841,,,1,275.04,0
12/9/2011 21:30,12/12/2011 17:00,471879,,MID70124G-39209,,,1,91.99,0
12/9/2011 22:30,12/12/2011 17:00,471928,,DAVTZ130-35086,,,1,97.99,0
12/9/2011 22:30,12/12/2011 17:00,471927,,MID70124G-39081,,,1,96.99,0
12/9/2011 22:30,12/12/2011 17:00,471929,,TF101A1DOCK-39152,,,1,109.99,0
12/9/2011 23:00,12/12/2011 17:52,471963,,ACC/050644521911-38613,,,1,6.99,0
12/9/2011 23:30,12/12/2011 17:00,471985,,BDX4200-37797,,,1,75.99,0
12/10/2011 0:00,12/12/2011 17:00,475585,,PN4310-38979,,,1,35.99,0
12/10/2011 1:00,12/12/2011 17:00,475895,,GQ100-39024,,,1,43.99,0
12/10/2011 3:00,12/12/2011 17:00,475922,,BD630-38666,,,1,83.99,0
12/10/2011 3:00,12/12/2011 17:00,475921,,PN4310-38979,,,1,35.99,0
12/10/2011 4:00,12/12/2011 17:00,475931,,ACC/GS605NA-20716,,,1,12.56,0
12/10/2011 7:00,12/12/2011 17:00,475949,,TCP42S30-35307,,,1,569.99,0
12/10/2011 8:30,12/12/2011 17:00,475968,,TCP50S30-39161,,,1,719.99,0
12/10/2011 9:00,12/12/2011 17:00,475982,,X53EXR2-34907,,,1,309.99,0
12/10/2011 9:30,12/12/2011 17:00,475997,,BDPS380-38988,,,1,73.99,0
12/10/2011 10:30,12/12/2011 17:00,476010,,DAVTZ130-35001,,,1,99.95,0
12/10/2011 11:00,12/12/2011 17:00,476027,,STREAK7-39167,,,1,237.5,0
12/10/2011 12:30,12/12/2011 17:00,476056,,IM10184034B-38114,,,1,227.99,0
12/10/2011 14:00,12/12/2011 17:00,478874,,MID70124G-39207,,,1,83.99,0
12/10/2011 14:30,12/12/2011 17:00,478884,,SX40HS-39151,,,1,376.99,0
12/10/2011 14:30,12/16/2011 18:16,478883,,0284001106-38291,,,1,69.99,25
